order_id,quantity,item_name,choice_description,item_price,item_price_per
132,1,chicken bowl, Fresh Tomato Salsa Rice Black Beans Cheese Sour Cream Lettuce ,8.75,8.75
132,1,chips,,2.15,2.15
133,1,steak bowl, Roasted Chili Corn Salsa Medium Rice Black Beans Sour Cream ,8.99,8.99
133,1,side of chips,,1.69,1.69
134,1,chicken burrito, Tomatillo Red Chili Salsa Rice Black Beans Cheese Lettuce ,8.75,8.75
134,1,chicken burrito, Tomatillo Red Chili Salsa Rice Black Beans Cheese Sour Cream Guacamole Lettuce ,11.25,11.25
134,1,chips,,2.15,2.15
135,1,chips and guacamole,,4.45,4.45
135,1,chicken bowl, Fresh Tomato Salsa Rice Black Beans Cheese Sour Cream ,8.75,8.75
136,1,chicken soft tacos, Tomatillo Red Chili Salsa Hot Fajita Veggies ,8.49,8.49
136,1,steak burrito, Tomatillo Green Chili Salsa Medium Cheese Lettuce ,8.99,8.99
137,2,chicken salad bowl, Fresh Tomato Salsa Fajita Vegetables ,17.5,8.75
138,1,chicken burrito, Roasted Chili Corn Salsa Medium Rice Fajita Veggies Cheese ,8.49,8.49
138,1,canned soda, Diet Coke ,1.09,1.09
138,1,bottled water,,1.09,1.09
139,1,chicken bowl, Fresh Tomato Salsa Fajita Vegetables Rice Black Beans Sour Cream ,8.75,8.75
139,1,canned soft drink, Coke ,1.25,1.25
139,1,chips,,2.15,2.15
140,1,steak burrito, Fresh Tomato Mild Lettuce Guacamole Rice Cheese ,11.08,11.08
141,1,chicken burrito, Roasted Chili Corn Salsa Medium Pinto Beans Black Beans Rice Fajita Veggies Cheese Sour Cream Lettuce ,8.49,8.49
141,1,chicken soft tacos, Roasted Chili Corn Salsa Medium Tomatillo Red Chili Salsa Hot Rice Fajita Veggies Cheese Lettuce ,8.49,8.49
142,1,steak burrito, Roasted Chili Corn Salsa Medium Rice ,8.99,8.99
142,1,chips and fresh tomato salsa,,2.39,2.39
143,1,chicken bowl, Tomatillo Red Chili Salsa Rice Cheese ,8.75,8.75
143,1,chips,,2.15,2.15
143,1,bottled water,,1.5,1.5
144,1,chicken burrito, Fresh Tomato Salsa Rice Black Beans Cheese Sour Cream Guacamole Lettuce ,11.25,11.25
144,1,chips,,2.15,2.15
145,1,chicken soft tacos, Fresh Tomato Salsa Mild Black Beans Rice Cheese Sour Cream Lettuce ,8.49,8.49
145,1,chicken soft tacos, Fresh Tomato Salsa Mild Rice Cheese Sour Cream ,8.49,8.49
146,1,barbacoa burrito, Roasted Chili Corn Salsa Rice Black Beans Cheese Guacamole Lettuce ,11.75,11.75
146,1,steak burrito, Roasted Chili Corn Salsa Fajita Vegetables Rice Cheese Lettuce ,9.25,9.25
147,1,steak bowl, Tomatillo Red Chili Salsa Fajita Vegetables Cheese Guacamole Lettuce ,11.75,11.75
147,1,canned soft drink, Coke ,1.25,1.25
148,1,chicken burrito, Tomatillo Red Chili Salsa Rice Black Beans Sour Cream Cheese Lettuce Guacamole ,11.25,11.25
148,1,chicken burrito, Tomatillo Green Chili Salsa Rice Pinto Beans Sour Cream Cheese Lettuce ,8.75,8.75
148,1,chips and guacamole,,4.45,4.45
148,1,6 pack soft drink, Diet Coke ,6.49,6.49
149,1,steak soft tacos, Fresh Tomato Salsa Fajita Vegetables Rice Cheese Sour Cream Lettuce ,9.25,9.25
149,1,chips and fresh tomato salsa,,2.95,2.95
149,1,chicken soft tacos, Fresh Tomato Salsa Fajita Vegetables Cheese Guacamole Lettuce ,11.25,11.25
149,1,chips and guacamole,,4.45,4.45
149,1,canned soft drink, Lemonade ,1.25,1.25
149,1,canned soft drink, Sprite ,1.25,1.25
150,1,chicken bowl, Tomatillo Red Chili Salsa Hot Rice Fajita Veggies Cheese Sour Cream Lettuce ,8.49,8.49
150,1,chips and tomatillo red chili salsa,,2.39,2.39
150,2,canned soda, Diet Coke ,2.18,1.09
151,1,chicken burrito, Tomatillo Red Chili Salsa Hot Black Beans Rice Cheese ,8.49,8.49
151,2,canned soda, Coca Cola ,2.18,1.09
152,2,steak burrito, Fresh Tomato Mild Lettuce Guacamole Rice Cheese ,22.16,11.08
153,2,chicken soft tacos, Fresh Tomato Salsa Sour Cream ,17.5,8.75
154,1,chicken burrito, Tomatillo Green Chili Salsa Fajita Vegetables Rice Cheese Sour Cream Lettuce ,8.75,8.75
154,1,chips and tomatillo red chili salsa,,2.95,2.95
154,1,6 pack soft drink, Coke ,6.49,6.49
155,1,steak burrito, Fresh Tomato Salsa Mild Pinto Beans Cheese Sour Cream ,8.99,8.99
155,1,izze, Blackberry ,3.39,3.39
155,1,izze, Grapefruit ,3.39,3.39
156,1,steak burrito, Fresh Tomato Salsa Mild Cheese Sour Cream Lettuce ,8.99,8.99
156,1,chicken burrito, Fresh Tomato Salsa Mild Pinto Beans Cheese Sour Cream Lettuce ,8.49,8.49
157,1,chicken burrito, Tomatillo Red Chili Salsa Rice Black Beans Cheese Sour Cream Guacamole Lettuce ,11.25,11.25
157,1,chips,,2.15,2.15
158,1,chicken crispy tacos, Tomatillo Green Chili Salsa Black Beans Cheese Sour Cream Guacamole Lettuce ,11.25,11.25
158,1,chips and tomatillo green chili salsa,,2.95,2.95
159,1,chicken burrito, Roasted Chili Corn Salsa Rice Fajita Vegetables Black Beans Cheese Lettuce Guacamole ,11.25,11.25
159,1,canned soft drink, Diet Coke ,1.25,1.25
160,1,steak burrito, Roasted Chili Corn Salsa Medium Black Beans Cheese Sour Cream Lettuce ,8.99,8.99
160,1,canned soda, Diet Coke ,1.09,1.09
161,1,chicken bowl, Fresh Tomato Salsa Rice Cheese Sour Cream ,8.75,8.75
161,1,chicken burrito, Fresh Tomato Salsa Rice Cheese Sour Cream ,8.75,8.75
162,1,carnitas burrito, Fresh Tomato Salsa Rice Pinto Beans Sour Cream Cheese ,9.25,9.25
162,1,chips and fresh tomato salsa,,2.95,2.95
163,1,barbacoa burrito, Roasted Chili Corn Salsa Rice Black Beans Cheese Lettuce Guacamole ,11.75,11.75
163,1,bottled water,,1.5,1.5
164,1,steak burrito, Roasted Chili Corn Salsa Medium Rice Black Beans Sour Cream ,8.99,8.99
164,1,canned soda, Mountain Dew ,1.09,1.09
165,1,chicken bowl, Fresh Tomato Salsa Rice Black Beans Cheese Sour Cream Guacamole ,11.25,11.25
165,1,canned soft drink, Coke ,1.25,1.25
166,1,chicken burrito, Fresh Tomato Salsa Rice Black Beans Sour Cream Cheese Guacamole ,11.25,11.25
166,1,steak burrito, Tomatillo Red Chili Salsa Rice Fajita Vegetables Sour Cream Cheese Lettuce Guacamole ,11.75,11.75
166,1,chips,,2.15,2.15
167,1,barbacoa burrito, Tomatillo Red Chili Salsa Hot Rice Cheese Sour Cream Lettuce ,8.99,8.99
167,1,side of chips,,1.69,1.69
168,1,steak bowl, Tomatillo Red Chili Salsa Rice Black Beans Cheese Sour Cream Guacamole Lettuce ,11.75,11.75
168,1,6 pack soft drink, Diet Coke ,6.49,6.49
169,1,chicken burrito, Fresh Tomato Salsa Cheese Sour Cream ,8.75,8.75
169,1,steak soft tacos, Fresh Tomato Salsa Cheese Sour Cream ,9.25,9.25
170,1,chicken burrito, Fresh Tomato Salsa Fajita Vegetables Rice Pinto Beans Cheese Guacamole Lettuce ,11.25,11.25
170,1,chips and guacamole,,4.45,4.45
170,1,canned soft drink, Coke ,1.25,1.25
171,1,veggie burrito, Tomatillo Green Chili Salsa Guacamole ,11.25,11.25
171,1,chips and guacamole,,4.45,4.45
172,1,chicken burrito, Roasted Chili Corn Salsa Medium Pinto Beans Rice Cheese Sour Cream Lettuce ,8.49,8.49
172,1,barbacoa burrito, Tomatillo Red Chili Salsa Hot Pinto Beans Rice Cheese Sour Cream Lettuce ,8.99,8.99
173,1,chicken burrito, Roasted Chili Corn Salsa Medium Rice Fajita Veggies Cheese ,8.49,8.49
173,1,carnitas bowl, Fresh Tomato Salsa Mild Roasted Chili Corn Salsa Medium Rice Cheese Lettuce ,8.99,8.99
174,1,chicken burrito, Roasted Chili Corn Salsa Rice Black Beans Cheese Lettuce Guacamole ,11.25,11.25
174,1,canned soft drink, Sprite ,1.25,1.25
175,1,steak burrito, Fresh Tomato Salsa Rice Black Beans Cheese Sour Cream Guacamole ,11.75,11.75
175,1,canned soft drink, Coke ,1.25,1.25
176,1,steak burrito, Fresh Tomato Salsa Rice Pinto Beans Cheese Guacamole Lettuce ,11.75,11.75
176,1,carnitas soft tacos, Fresh Tomato Salsa Cheese Lettuce ,9.25,9.25
176,1,chips and guacamole,,4.45,4.45
177,1,chicken bowl, Tomatillo Red Chili Salsa Rice Black Beans Cheese Sour Cream Guacamole Lettuce ,11.25,11.25
177,1,chips,,2.15,2.15
178,3,chicken bowl, Fresh Tomato Salsa Mild Tomatillo Green Chili Salsa Medium Roasted Chili Corn Salsa Medium Black Beans Rice Fajita Veggies Cheese Guacamole Lettuce ,32.94,10.979999999999999
179,1,canned soft drink, Coke ,1.25,1.25
179,1,chicken bowl, Tomatillo Green Chili Salsa Sour Cream Cheese Guacamole ,11.25,11.25
180,1,steak bowl, Tomatillo Red Chili Salsa Hot Rice Cheese Sour Cream Guacamole Lettuce ,11.48,11.48
180,1,side of chips,,1.69,1.69
180,1,canned soda, Dr Pepper ,1.09,1.09
181,2,chicken bowl, Tomatillo Red Chili Salsa ,17.5,8.75
182,1,chips and guacamole,,4.45,4.45
182,1,6 pack soft drink, Diet Coke ,6.49,6.49
182,1,barbacoa bowl, Fresh Tomato Salsa Fajita Vegetables Rice Black Beans Cheese ,9.25,9.25
183,1,chicken soft tacos, Fresh Tomato Salsa Fajita Vegetables Rice Cheese Sour Cream Lettuce ,8.75,8.75
183,1,steak burrito, Tomatillo Green Chili Salsa Fajita Vegetables Rice Cheese Sour Cream Lettuce ,9.25,9.25
184,1,carnitas burrito, Fresh Tomato Salsa Rice Cheese Sour Cream Lettuce ,9.25,9.25
184,1,chicken bowl, Roasted Chili Corn Salsa Rice Lettuce ,8.75,8.75
184,1,chicken burrito, Roasted Chili Corn Salsa Rice Black Beans Cheese Sour Cream Lettuce ,8.75,8.75
184,1,chips,,2.15,2.15
184,1,chips and fresh tomato salsa,,2.95,2.95
185,2,chicken soft tacos, Fresh Tomato Salsa Sour Cream Lettuce ,17.5,8.75
186,1,chicken soft tacos, Tomatillo Red Chili Salsa Hot Roasted Chili Corn Salsa Medium Guacamole Cheese Sour Cream ,10.98,10.98
186,1,steak bowl, Roasted Chili Corn Salsa Medium Tomatillo Red Chili Salsa Hot Rice Cheese Sour Cream Guacamole ,11.48,11.48
186,1,barbacoa crispy tacos, Roasted Chili Corn Salsa Medium Tomatillo Red Chili Salsa Hot Cheese Sour Cream Guacamole ,11.48,11.48
186,1,izze, Grapefruit ,3.39,3.39
187,1,steak burrito, Tomatillo Red Chili Salsa Hot Rice Cheese Sour Cream Lettuce ,8.99,8.99
187,1,side of chips,,1.69,1.69
188,1,carnitas bowl, Tomatillo Red Chili Salsa Hot Black Beans Rice Fajita Veggies Cheese Sour Cream Lettuce ,8.99,8.99
188,1,canned soda, Coca Cola ,1.09,1.09
189,1,veggie burrito, Roasted Chili Corn Salsa Medium Fresh Tomato Salsa Mild Rice Black Beans Pinto Beans Fajita Veggies Guacamole Lettuce ,10.98,10.98
189,1,nantucket nectar, Pomegranate Cherry ,3.39,3.39
190,1,steak crispy tacos, Roasted Chili Corn Salsa Medium Tomatillo Green Chili Salsa Medium Rice Black Beans Cheese Sour Cream ,8.99,8.99
190,1,canned soda, Dr Pepper ,1.09,1.09
191,1,steak burrito, Tomatillo Green Chili Salsa Fajita Vegetables Rice Cheese Sour Cream Lettuce ,9.25,9.25
191,1,chicken soft tacos, Roasted Chili Corn Salsa Fajita Vegetables Rice Cheese Sour Cream Lettuce ,8.75,8.75
192,1,chicken burrito, Roasted Chili Corn Salsa Rice Fajita Vegetables Black Beans Sour Cream Cheese Lettuce Guacamole ,11.25,11.25
192,1,chips and guacamole,,4.45,4.45
192,1,chips and tomatillo red chili salsa,,2.95,2.95
192,1,steak bowl, Tomatillo Red Chili Salsa Rice Pinto Beans Cheese ,9.25,9.25
193,3,bowl, Braised Carnitas Pinto Beans Sour Cream Cheese Cilantro Lime Rice ,22.2,7.3999999999999995
194,1,chicken burrito, Roasted Chili Corn Salsa Medium Rice Fajita Veggies Cheese ,8.49,8.49
194,1,steak burrito, Fresh Tomato Salsa Mild Black Beans Rice Cheese Sour Cream Lettuce ,8.99,8.99
195,1,chicken burrito, Fresh Tomato Salsa Rice Cheese Sour Cream Lettuce ,8.75,8.75
195,1,chicken bowl, Fresh Tomato Salsa Rice Black Beans Cheese Lettuce ,8.75,8.75
195,1,barbacoa burrito, Fresh Tomato Salsa Fajita Vegetables Rice Cheese Sour Cream Guacamole Lettuce ,11.75,11.75
195,1,chicken burrito, Fresh Tomato Salsa Fajita Vegetables Rice Cheese Sour Cream ,8.75,8.75
195,1,chicken burrito, Fresh Tomato Salsa Rice Black Beans Cheese Sour Cream Guacamole Lettuce ,11.25,11.25
195,1,carnitas soft tacos, Fresh Tomato Salsa Sour Cream Lettuce ,9.25,9.25
195,1,chicken bowl, Fresh Tomato Salsa Rice Black Beans Cheese Sour Cream Guacamole Lettuce ,11.25,11.25
195,1,veggie salad bowl, Fresh Tomato Salsa Fajita Vegetables Rice Black Beans Cheese Guacamole Lettuce ,11.25,11.25
196,1,chicken bowl, Fresh Tomato Salsa Rice Black Beans Cheese ,8.75,8.75
196,1,chicken burrito, Fresh Tomato Salsa Black Beans Cheese Guacamole Lettuce ,11.25,11.25
196,1,chips and fresh tomato salsa,,2.95,2.95
196,1,canned soft drink, Coke ,1.25,1.25
197,1,chicken bowl, Fresh Tomato Salsa Mild Black Beans Rice Fajita Veggies Cheese Sour Cream Lettuce ,8.49,8.49
197,1,side of chips,,1.69,1.69
198,1,carnitas burrito, Fresh Tomato Salsa Rice Black Beans Cheese Sour Cream Guacamole Lettuce ,11.75,11.75
198,1,chicken burrito, Fresh Tomato Salsa Rice Black Beans Cheese Sour Cream Guacamole Lettuce ,11.25,11.25
199,1,chicken bowl, Tomatillo Green Chili Salsa Rice Black Beans Cheese ,8.75,8.75
199,1,chicken bowl, Roasted Chili Corn Salsa Rice Fajita Vegetables Black Beans Sour Cream Cheese Lettuce ,8.75,8.75
199,1,chips and guacamole,,4.45,4.45
200,1,veggie burrito, Fresh Tomato Salsa Mild Pinto Beans Rice Cheese Sour Cream ,8.49,8.49
200,1,chips and guacamole,,3.99,3.99
201,1,veggie burrito, Fresh Tomato Salsa Mild Pinto Beans Rice Sour Cream Cheese ,8.49,8.49
201,1,chips and guacamole,,3.99,3.99
202,1,barbacoa bowl, Tomatillo Green Chili Salsa Medium Roasted Chili Corn Salsa Medium Black Beans Rice Cheese Guacamole ,11.48,11.48
202,1,side of chips,,1.69,1.69
202,1,canned soda, Diet Dr Pepper ,1.09,1.09
203,1,chicken soft tacos, Roasted Chili Corn Salsa Rice Cheese Lettuce Guacamole ,11.25,11.25
203,1,bottled water,,1.5,1.5
204,1,chicken burrito, Fresh Tomato Mild Guacamole Lettuce Rice Fajita Veggies Sour Cream Cheese ,10.58,10.58
204,1,side of chips,,1.69,1.69
205,1,carnitas burrito, Fresh Tomato Salsa Fajita Vegetables Rice Black Beans Cheese Sour Cream Lettuce ,9.25,9.25
205,1,veggie burrito, Roasted Chili Corn Salsa Fajita Vegetables Rice Black Beans Cheese Sour Cream Guacamole Lettuce ,11.25,11.25
205,1,chicken bowl, Fresh Tomato Salsa Fajita Vegetables Rice Black Beans Cheese ,8.75,8.75
205,1,steak burrito, Tomatillo Red Chili Salsa Rice Black Beans Cheese Sour Cream Lettuce ,9.25,9.25
205,1,chicken burrito, Fresh Tomato Salsa Rice Black Beans Cheese Sour Cream Guacamole Lettuce ,11.25,11.25
205,1,chicken bowl, Fresh Tomato Salsa Rice Black Beans Cheese Sour Cream Guacamole Lettuce ,11.25,11.25
205,1,barbacoa crispy tacos, Fresh Tomato Salsa Guacamole ,11.75,11.75
205,1,chicken burrito, Fresh Tomato Salsa Cheese ,8.75,8.75
205,1,chicken burrito, Fresh Tomato Salsa Rice Cheese Lettuce ,8.75,8.75
205,1,chicken bowl, Fresh Tomato Salsa Rice Black Beans Cheese Sour Cream Lettuce ,8.75,8.75
205,1,chips,,2.15,2.15
206,1,chicken bowl, Fresh Tomato Salsa Fajita Vegetables Rice Cheese Sour Cream Guacamole ,11.25,11.25
206,1,steak bowl, Fresh Tomato Salsa Fajita Vegetables Rice Cheese Sour Cream Guacamole ,11.75,11.75
206,2,canned soft drink, Diet Coke ,2.5,1.25
206,1,chips and guacamole,,4.45,4.45
207,1,steak soft tacos, Fresh Tomato Salsa Sour Cream Cheese ,9.25,9.25
207,1,chips and guacamole,,4.45,4.45
207,1,veggie salad bowl, Fresh Tomato Salsa Rice Lettuce Guacamole Fajita Vegetables Cheese Sour Cream Black Beans ,11.25,11.25
208,1,veggie burrito, Fresh Tomato Salsa Mild Pinto Beans Cheese ,8.49,8.49
208,1,chips and guacamole,,3.99,3.99
209,1,steak bowl, Tomatillo Green Chili Salsa Fajita Vegetables Rice Lettuce ,9.25,9.25
209,1,steak bowl, Fresh Tomato Salsa Rice Cheese Sour Cream ,9.25,9.25
210,1,chicken bowl, Roasted Chili Corn Salsa Fajita Vegetables Rice Black Beans Guacamole ,11.25,11.25
210,1,barbacoa burrito, Tomatillo Green Chili Salsa Rice Black Beans Cheese Lettuce ,9.25,9.25
211,1,steak burrito, Roasted Chili Corn Salsa Rice Black Beans Sour Cream Lettuce Guacamole ,11.75,11.75
211,1,chicken soft tacos, Roasted Chili Corn Salsa Rice Cheese Lettuce Guacamole ,11.25,11.25
212,1,canned soft drink, Lemonade ,1.25,1.25
212,2,carnitas bowl, Roasted Chili Corn Salsa Fajita Vegetables Rice Black Beans Cheese Sour Cream Guacamole Lettuce ,23.5,11.75
212,1,canned soft drink, Coke ,1.25,1.25
213,1,steak burrito, Tomatillo Red Chili Salsa Hot Rice ,8.99,8.99
213,1,chicken bowl, Tomatillo Red Chili Salsa Hot Rice ,8.49,8.49
214,1,burrito, Adobo Marinated and Grilled Chicken Pinto Beans Sour Cream Salsa Cheese Cilantro Lime Rice Guacamole ,7.4,7.4
214,1,burrito, Braised Barbacoa Vegetarian Black Beans Sour Cream Salsa Cheese Cilantro Lime Rice ,7.4,7.4
215,1,veggie bowl, Roasted Chili Corn Salsa Rice Black Beans Sour Cream Lettuce ,8.75,8.75
215,1,canned soft drink, Diet Coke ,1.25,1.25
215,1,chips and guacamole,,4.45,4.45
215,1,veggie bowl, Fresh Tomato Salsa Fajita Vegetables Rice Black Beans Cheese Sour Cream Lettuce ,8.75,8.75
215,1,chips,,2.15,2.15
216,1,chicken burrito, Tomatillo Green Chili Salsa Rice Black Beans Cheese Sour Cream ,8.75,8.75
216,1,chips and guacamole,,4.45,4.45
217,1,burrito, Braised Barbacoa Pinto Beans Sour Cream Salsa Cheese Cilantro Lime Rice Guacamole ,7.4,7.4
217,1,crispy tacos, Adobo Marinated and Grilled Steak ,7.4,7.4
217,1,crispy tacos, Adobo Marinated and Grilled Chicken ,7.4,7.4
218,1,steak burrito, Fresh Tomato Salsa Mild Pinto Beans Rice Sour Cream ,8.99,8.99
218,1,chips and guacamole,,3.99,3.99
219,1,steak bowl, Tomatillo Red Chili Salsa Hot Pinto Beans Rice Cheese Sour Cream Lettuce ,8.99,8.99
219,1,side of chips,,1.69,1.69
220,1,chicken salad bowl, Roasted Chili Corn Salsa Black Beans Sour Cream Cheese Lettuce ,8.75,8.75
220,1,chicken bowl, Fresh Tomato Salsa Rice Black Beans Sour Cream Cheese ,8.75,8.75
221,1,chicken salad bowl, Tomatillo Green Chili Salsa Fajita Vegetables Black Beans Pinto Beans Lettuce ,8.75,8.75
221,1,chicken salad bowl, Tomatillo Green Chili Salsa Fajita Vegetables Rice Cheese Sour Cream Lettuce ,8.75,8.75
222,1,veggie bowl, Roasted Chili Corn Salsa Fajita Vegetables Rice Black Beans Guacamole ,11.25,11.25
222,1,chicken burrito, Tomatillo Red Chili Salsa Fajita Vegetables Rice Black Beans Guacamole ,11.25,11.25
222,1,chips and fresh tomato salsa,,2.95,2.95
223,1,chicken burrito, Fresh Tomato Salsa Rice Black Beans Cheese ,8.75,8.75
223,2,steak burrito, Fresh Tomato Salsa Sour Cream Lettuce Cheese Rice ,18.5,9.25
224,1,veggie burrito, Fresh Tomato Salsa Mild Pinto Beans Rice Cheese Sour Cream ,8.49,8.49
224,1,chips and guacamole,,3.99,3.99
225,1,chips and tomatillo green chili salsa,,2.95,2.95
225,1,carnitas bowl, Tomatillo Green Chili Salsa Pinto Beans Black Beans ,9.25,9.25
225,1,steak burrito, Tomatillo Green Chili Salsa Cheese ,9.25,9.25
225,2,bottled water,,3.0,1.5
225,1,canned soft drink, Diet Coke ,1.25,1.25
226,1,chicken bowl, Fresh Tomato Salsa Rice Cheese Lettuce ,8.75,8.75
226,1,barbacoa burrito, Tomatillo Green Chili Salsa Fajita Vegetables Pinto Beans Sour Cream Cheese Lettuce ,9.25,9.25
226,1,chips and guacamole,,4.45,4.45
227,1,chicken bowl, Tomatillo Green Chili Salsa Rice Black Beans Cheese ,8.75,8.75
227,1,chicken bowl, Roasted Chili Corn Salsa Rice Pinto Beans Lettuce Guacamole ,11.25,11.25
227,1,chips and guacamole,,4.45,4.45
228,1,chicken bowl, Roasted Chili Corn Salsa Medium Black Beans Fajita Veggies Cheese Guacamole Lettuce ,10.98,10.98
229,2,steak burrito, Fresh Tomato Mild Lettuce Guacamole Rice Cheese ,22.16,11.08
230,1,chips and guacamole,,4.45,4.45
230,1,chicken burrito, Tomatillo Red Chili Salsa ,8.75,8.75
230,1,steak burrito, Tomatillo Green Chili Salsa ,9.25,9.25
230,1,6 pack soft drink, Diet Coke ,6.49,6.49
230,1,carnitas crispy tacos, Roasted Chili Corn Salsa ,9.25,9.25
231,1,veggie bowl, Roasted Chili Corn Salsa Fajita Vegetables Rice Black Beans Guacamole ,11.25,11.25
231,1,chicken bowl, Fresh Tomato Salsa Rice Cheese Lettuce ,8.75,8.75
231,1,barbacoa burrito, Tomatillo Green Chili Salsa Rice Black Beans Cheese Lettuce ,9.25,9.25
231,1,chips,,2.15,2.15
231,1,steak bowl, Fresh Tomato Salsa Rice Black Beans Cheese Sour Cream Lettuce ,9.25,9.25
231,1,chips and guacamole,,4.45,4.45
232,1,barbacoa burrito, Roasted Chili Corn Salsa ,9.25,9.25
232,1,chips and roasted chili corn salsa,,2.95,2.95
233,1,steak burrito, Fresh Tomato Salsa Fajita Vegetables Rice Black Beans Cheese Sour Cream ,9.25,9.25
233,1,chicken burrito, Tomatillo Green Chili Salsa Fajita Vegetables Rice Black Beans Cheese Sour Cream Lettuce ,8.75,8.75
233,1,carnitas soft tacos, Fresh Tomato Salsa Fajita Vegetables Black Beans Cheese ,9.25,9.25
233,1,canned soft drink, Diet Coke ,1.25,1.25
234,1,chicken salad bowl, Fresh Tomato Salsa Fajita Vegetables ,8.75,8.75
234,1,chicken burrito, Tomatillo Green Chili Salsa Fajita Vegetables Black Beans Sour Cream Cheese ,8.75,8.75
234,1,steak soft tacos, Fresh Tomato Salsa Rice Sour Cream Cheese ,9.25,9.25
234,1,chips and guacamole,,4.45,4.45
235,1,steak burrito, Roasted Chili Corn Salsa Fajita Vegetables Sour Cream Lettuce Guacamole ,11.75,11.75
235,1,steak burrito, Roasted Chili Corn Salsa Rice Fajita Vegetables Sour Cream Cheese Lettuce Guacamole ,11.75,11.75
235,1,barbacoa burrito, Roasted Chili Corn Salsa Fajita Vegetables Sour Cream Cheese Lettuce Guacamole ,11.75,11.75
236,1,barbacoa burrito, Roasted Chili Corn Salsa Rice Pinto Beans Cheese Sour Cream ,9.25,9.25
236,1,steak burrito, Roasted Chili Corn Salsa Fajita Vegetables Rice Cheese Lettuce ,9.25,9.25
237,2,chicken soft tacos, Fresh Tomato Salsa Mild Pinto Beans Rice Cheese Sour Cream Lettuce ,16.98,8.49
237,1,chips and tomatillo green chili salsa,,2.39,2.39
237,1,izze, Clementine ,3.39,3.39
237,1,izze, Grapefruit ,3.39,3.39
238,1,steak crispy tacos, Tomatillo Green Chili Salsa Fajita Vegetables Cheese Lettuce ,9.25,9.25
238,1,steak burrito, Fresh Tomato Salsa Fajita Vegetables Cheese Sour Cream Guacamole Lettuce ,11.75,11.75
239,1,chicken bowl, Roasted Chili Corn Salsa Rice Black Beans Cheese Sour Cream Guacamole Lettuce ,11.25,11.25
239,1,chips,,2.15,2.15
240,1,chicken salad bowl, Fresh Tomato Salsa Fajita Vegetables ,8.75,8.75
